LMB2-1.2_002240,NA,alcohol dehydrogenase catalytic domain-containing protein
LMB2-1.2_002241,NA,HNH endonuclease
LMB2-1.2_002242,NA,CinA family protein
LMB2-1.2_002243,NA,CBS domain-containing protein
LMB2-1.2_002245,NA,hypothetical protein
LMB2-1.2_002246,NA,ATP-dependent DNA ligase
LMB2-1.2_002247,NA,SDR family oxidoreductase
LMB2-1.2_002248,NA,DMT family transporter
LMB2-1.2_002249,NA,YidC/Oxa1 family membrane protein insertase
LMB2-1.2_002250,NA,DUF6412 domain-containing protein
LMB2-1.2_002251,NA,nitronate monooxygenase
LMB2-1.2_002252,NA,type II toxin-antitoxin system prevent-host-death family antitoxin
LMB2-1.2_002253,NA,type II toxin-antitoxin system VapC family toxin
LMB2-1.2_002254,purU;go_function=formyltetrahydrofolate deformylase activity|0008864||IEA;go_process=purine ribonucleotide biosynthetic process|0009152||IEA,formyltetrahydrofolate deformylase
LMB2-1.2_002255,NA,glutaminase
LMB2-1.2_002256,NA,GMP synthase
LMB2-1.2_002257,NA,LysR substrate-binding domain-containing protein
LMB2-1.2_002258,NA,transferase
LMB2-1.2_002259,NA,Fpg/Nei family DNA glycosylase
LMB2-1.2_002260,NA,EI24 domain-containing protein
LMB2-1.2_002261,NA,HAD family phosphatase
LMB2-1.2_002262,NA,GntR family transcriptional regulator
LMB2-1.2_002263,NA,ATP-dependent helicase
LMB2-1.2_002264,NA,DUF6157 family protein
LMB2-1.2_002265,NA,ATP-binding cassette domain-containing protein
LMB2-1.2_002267,NA,alpha/beta fold hydrolase
LMB2-1.2_002268,NA,NUDIX hydrolase family protein
LMB2-1.2_002269,NA,low specificity L-threonine aldolase
LMB2-1.2_002270,NA,MFS transporter
LMB2-1.2_002271,NA,SDR family oxidoreductase
LMB2-1.2_002272,NA,DUF6421 family protein
LMB2-1.2_002273,NA,Lrp/AsnC family transcriptional regulator
LMB2-1.2_002274,NA,DUF4287 domain-containing protein
LMB2-1.2_002275,NA,1%2C4-dihydroxy-2-naphthoate polyprenyltransferase
LMB2-1.2_002276,NA,DUF4229 domain-containing protein
LMB2-1.2_002278,NA,glycosyltransferase
LMB2-1.2_002279,NA,alpha-2%2C8-polysialyltransferase family protein
LMB2-1.2_002280,NA,acylneuraminate cytidylyltransferase
LMB2-1.2_002281,NA,N-acetylneuraminate synthase family protein
LMB2-1.2_002283,NA,ABC transporter permease
LMB2-1.2_002284,NA,ATP-binding cassette domain-containing protein
LMB2-1.2_002285,NA,WYL domain-containing protein
LMB2-1.2_002286,NA,hypothetical protein
LMB2-1.2_002288,NA,TetR/AcrR family transcriptional regulator
LMB2-1.2_002289,NA,MFS transporter
LMB2-1.2_002290,arfB;go_function=translation release factor activity|0003747||IEA;go_process=translational termination|0006415||IEA,aminoacyl-tRNA hydrolase
LMB2-1.2_002291,NA,prolyl oligopeptidase family serine peptidase
LMB2-1.2_002292,NA,DUF2156 domain-containing protein
LMB2-1.2_002293,NA,PQQ-dependent sugar dehydrogenase
LMB2-1.2_002294,NA,DsbA family protein
LMB2-1.2_002295,NA,hypothetical protein
LMB2-1.2_002296,NA,PLDc N-terminal domain-containing protein
LMB2-1.2_002297,menD;go_function=2-succinyl-5-enolpyruvyl-6-hydroxy-3-cyclohexene-1-carboxylic-acid synthase activity|0070204||IEA;go_process=menaquinone biosynthetic process|0009234||IEA,2-succinyl-5-enolpyruvyl-6-hydroxy-3-cyclohexene-1-carboxylic-acid synthase
LMB2-1.2_002298,NA,polyphosphate kinase 2 family protein
LMB2-1.2_002299,NA,chorismate-binding protein
LMB2-1.2_002300,NA,hypothetical protein
LMB2-1.2_002301,NA,class I SAM-dependent methyltransferase
LMB2-1.2_002302,NA,polyprenyl synthetase family protein
LMB2-1.2_002303,NA,FAD-dependent oxidoreductase
LMB2-1.2_002304,NA,hypothetical protein
LMB2-1.2_002305,NA,alpha/beta hydrolase
LMB2-1.2_002306,NA,GntR family transcriptional regulator
LMB2-1.2_002307,NA,YajQ family cyclic di-GMP-binding protein
LMB2-1.2_002308,NA,hypothetical protein
LMB2-1.2_002309,NA,ABC transporter
LMB2-1.2_002310,NA,hypothetical protein
LMB2-1.2_002311,NA,spermidine/putrescine ABC transporter substrate-binding protein
LMB2-1.2_002312,"rpsL;go_component=organellar small ribosomal subunit|0000314||IEA,cytosolic small ribosomal subunit|0022627||IEA;go_function=structural constituent of ribosome|0003735||IEA;go_process=translation|0006412||IEA",30S ribosomal protein S12
LMB2-1.2_002313,"rpsG;go_component=organellar small ribosomal subunit|0000314||IEA,cytosolic small ribosomal subunit|0022627||IEA;go_function=structural constituent of ribosome|0003735||IEA;go_process=translation|0006412||IEA",30S ribosomal protein S7
LMB2-1.2_002314,fusA;go_function=translation elongation factor activity|0003746||IEA;go_process=translational elongation|0006414||IEA,elongation factor G
LMB2-1.2_002315,tuf;go_function=translation elongation factor activity|0003746||IEA;go_process=translational elongation|0006414||IEA,elongation factor Tu
LMB2-1.2_002316,NA,isopeptide-forming domain-containing fimbrial protein
LMB2-1.2_002317,NA,hypothetical protein
LMB2-1.2_002318,rpsJ;go_component=ribosome|0005840||IEA;go_function=structural constituent of ribosome|0003735||IEA;go_process=translation|0006412||IEA,30S ribosomal protein S10
LMB2-1.2_002319,rplC;go_component=ribosome|0005840||IEA;go_function=structural constituent of ribosome|0003735||IEA;go_process=translation|0006412||IEA,50S ribosomal protein L3
LMB2-1.2_002320,rplD;go_component=cytosolic large ribosomal subunit|0022625||IEA;go_function=structural constituent of ribosome|0003735||IEA;go_process=translation|0006412||IEA,50S ribosomal protein L4
LMB2-1.2_002321,rplW;go_component=ribosome|0005840||IEA;go_function=structural constituent of ribosome|0003735||IEA;go_process=translation|0006412||IEA,50S ribosomal protein L23
LMB2-1.2_002322,"rplB;go_component=organellar large ribosomal subunit|0000315||IEA,cytosolic large ribosomal subunit|0022625||IEA;go_function=structural constituent of ribosome|0003735||IEA;go_process=translation|0006412||IEA",50S ribosomal protein L2
LMB2-1.2_002323,"rpsS;go_component=organellar small ribosomal subunit|0000314||IEA,cytosolic small ribosomal subunit|0022627||IEA;go_function=structural constituent of ribosome|0003735||IEA;go_process=translation|0006412||IEA",30S ribosomal protein S19
LMB2-1.2_002324,"rplV;go_component=plastid large ribosomal subunit|0000311||IEA,cytosolic large ribosomal subunit|0022625||IEA;go_function=structural constituent of ribosome|0003735||IEA;go_process=translation|0006412||IEA",50S ribosomal protein L22
LMB2-1.2_002325,"rpsC;go_component=plastid small ribosomal subunit|0000312||IEA,cytosolic small ribosomal subunit|0022627||IEA;go_function=structural constituent of ribosome|0003735||IEA;go_process=translation|0006412||IEA",30S ribosomal protein S3
LMB2-1.2_002326,"rplP;go_component=organellar large ribosomal subunit|0000315||IEA,cytosolic large ribosomal subunit|0022625||IEA;go_function=structural constituent of ribosome|0003735||IEA;go_process=translation|0006412||IEA",50S ribosomal protein L16
LMB2-1.2_002327,"rpmC;go_component=organellar large ribosomal subunit|0000315||IEA,cytosolic large ribosomal subunit|0022625||IEA;go_function=structural constituent of ribosome|0003735||IEA;go_process=translation|0006412||IEA",50S ribosomal protein L29
LMB2-1.2_002328,rpsQ;go_component=ribosome|0005840||IEA;go_function=structural constituent of ribosome|0003735||IEA;go_process=translation|0006412||IEA,30S ribosomal protein S17
LMB2-1.2_002329,"rplN;go_component=organellar large ribosomal subunit|0000315||IEA,cytosolic large ribosomal subunit|0022625||IEA;go_function=structural constituent of ribosome|0003735||IEA;go_process=translation|0006412||IEA",50S ribosomal protein L14
LMB2-1.2_002330,"rplX;go_component=organellar large ribosomal subunit|0000315||IEA,cytosolic large ribosomal subunit|0022625||IEA;go_function=structural constituent of ribosome|0003735||IEA;go_process=translation|0006412||IEA",50S ribosomal protein L24
LMB2-1.2_002331,rplE;go_component=ribosome|0005840||IEA;go_function=structural constituent of ribosome|0003735||IEA;go_process=translation|0006412||IEA,50S ribosomal protein L5
LMB2-1.2_002332,rpsH;go_component=ribosome|0005840||IEA;go_function=structural constituent of ribosome|0003735||IEA;go_process=translation|0006412||IEA,30S ribosomal protein S8
LMB2-1.2_002333,"rplF;go_component=cytosolic large ribosomal subunit|0022625||IEA;go_function=structural constituent of ribosome|0003735||IEA,rRNA binding|0019843||IEA;go_process=translation|0006412||IEA",50S ribosomal protein L6
LMB2-1.2_002334,"rplR;go_component=organellar large ribosomal subunit|0000315||IEA,cytosolic large ribosomal subunit|0022625||IEA;go_function=structural constituent of ribosome|0003735||IEA;go_process=translation|0006412||IEA",50S ribosomal protein L18
LMB2-1.2_002335,"rpsE;go_component=plastid small ribosomal subunit|0000312||IEA,cytosolic small ribosomal subunit|0022627||IEA;go_function=structural constituent of ribosome|0003735||IEA;go_process=translation|0006412||IEA",30S ribosomal protein S5
LMB2-1.2_002336,"rpmD;go_component=organellar large ribosomal subunit|0000315||IEA,cytosolic large ribosomal subunit|0022625||IEA;go_function=structural constituent of ribosome|0003735||IEA;go_process=translation|0006412||IEA",50S ribosomal protein L30
LMB2-1.2_002337,"rplO;go_component=organellar large ribosomal subunit|0000315||IEA,cytosolic large ribosomal subunit|0022625||IEA;go_function=structural constituent of ribosome|0003735||IEA;go_process=translation|0006412||IEA",50S ribosomal protein L15
LMB2-1.2_002338,secY;go_component=integral component of plasma membrane|0005887||IEA;go_function=protein-transporting ATPase activity|0015450||IEA;go_process=protein transport by the Sec complex|0043952||IEA,preprotein translocase subunit SecY
LMB2-1.2_002339,NA,adenylate kinase
LMB2-1.2_002340,map;go_process=cellular protein modification process|0006464||IEA,type I methionyl aminopeptidase
LMB2-1.2_002341,NA,DsbA family protein
LMB2-1.2_002342,infA;go_function=translation initiation factor activity|0003743||IEA;go_process=translational initiation|0006413||IEA,translation initiation factor IF-1
LMB2-1.2_002343,rpmJ;go_component=ribosome|0005840||IEA;go_function=structural constituent of ribosome|0003735||IEA;go_process=translation|0006412||IEA,50S ribosomal protein L36
LMB2-1.2_002344,rpsM;go_component=cytosolic small ribosomal subunit|0022627||IEA;go_function=structural constituent of ribosome|0003735||IEA;go_process=translation|0006412||IEA,30S ribosomal protein S13
LMB2-1.2_002345,rpsK;go_component=ribosome|0005840||IEA;go_function=structural constituent of ribosome|0003735||IEA;go_process=translation|0006412||IEA,30S ribosomal protein S11
LMB2-1.2_002346,NA,DNA-directed RNA polymerase subunit alpha
LMB2-1.2_002347,"rplQ;go_component=mitochondrial large ribosomal subunit|0005762||IEA,cytosolic large ribosomal subunit|0022625||IEA;go_function=structural constituent of ribosome|0003735||IEA;go_process=translation|0006412||IEA",50S ribosomal protein L17
LMB2-1.2_002348,NA,AMP-binding protein
LMB2-1.2_002349,NA,sulfite exporter TauE/SafE family protein
LMB2-1.2_002350,NA,MaoC family dehydratase N-terminal domain-containing protein
LMB2-1.2_002351,NA,acyl dehydratase
LMB2-1.2_002352,NA,UDP-N-acetylmuramate dehydrogenase
LMB2-1.2_002353,NA,fibronectin type III domain-containing protein
LMB2-1.2_002354,NA,VOC family protein
LMB2-1.2_002355,NA,pyridoxal phosphate-dependent aminotransferase
LMB2-1.2_002356,ald;go_component=cytoplasm|0005737||IEA;go_function=alanine dehydrogenase activity|0000286||IEA;go_process=alanine metabolic process|0006522||IEA,alanine dehydrogenase
LMB2-1.2_002357,NA,Lrp/AsnC family transcriptional regulator
LMB2-1.2_002358,NA,PIN domain-containing protein
LMB2-1.2_002359,NA,type II toxin-antitoxin system Phd/YefM family antitoxin
LMB2-1.2_002360,NA,hypothetical protein
LMB2-1.2_002361,aceB;go_function=malate synthase activity|0004474||IEA;go_process=tricarboxylic acid cycle|0006099||IEA,malate synthase A
LMB2-1.2_002362,aceA;go_function=isocitrate lyase activity|0004451||IEA;go_process=carboxylic acid metabolic process|0019752||IEA,isocitrate lyase
LMB2-1.2_002363,NA,helix-turn-helix domain-containing protein
LMB2-1.2_002364,NA,acyltransferase family protein
LMB2-1.2_002365,NA,DUF3131 domain-containing protein
LMB2-1.2_002366,NA,TetR/AcrR family transcriptional regulator
LMB2-1.2_002367,NA,ABC transporter substrate-binding protein
LMB2-1.2_002368,NA,ABC transporter ATP-binding protein
LMB2-1.2_002369,NA,ABC transporter permease
LMB2-1.2_002370,NA,NtaA/DmoA family FMN-dependent monooxygenase
LMB2-1.2_002371,NA,PfkB family carbohydrate kinase
LMB2-1.2_002372,NA,PadR family transcriptional regulator
LMB2-1.2_002373,NA,flavin reductase family protein
LMB2-1.2_002374,NA,riboflavin kinase
LMB2-1.2_002375,NA,PucR family transcriptional regulator
LMB2-1.2_002376,gabT;go_function=4-aminobutyrate transaminase activity|0003867||IEA;go_process=gamma-aminobutyric acid catabolic process|0009450||IEA,4-aminobutyrate--2-oxoglutarate transaminase
LMB2-1.2_002377,NA,FAD-dependent oxidoreductase
LMB2-1.2_002378,NA,universal stress protein
LMB2-1.2_002379,NA,APC family permease
LMB2-1.2_002380,NA,NAD-dependent succinate-semialdehyde dehydrogenase
LMB2-1.2_002381,NA,NAD-dependent succinate-semialdehyde dehydrogenase
LMB2-1.2_002382,NA,response regulator transcription factor
LMB2-1.2_002383,NA,histidine kinase
LMB2-1.2_002384,NA,DedA family protein
LMB2-1.2_002385,"poxB;go_function=magnesium ion binding|0000287||IEA,thiamine pyrophosphate binding|0030976||IEA,pyruvate dehydrogenase (quinone) activity|0052737||IEA;go_process=pyruvate metabolic process|0006090||IEA",ubiquinone-dependent pyruvate dehydrogenase
LMB2-1.2_002387,NA,hypothetical protein
LMB2-1.2_002388,NA,HSP90 family protein
LMB2-1.2_002390,secE;go_component=integral component of plasma membrane|0005887||IEA;go_function=protein-transporting ATPase activity|0015450||IEA;go_process=protein transport by the Sec complex|0043952||IEA,preprotein translocase subunit SecE
LMB2-1.2_002391,nusG;go_process=DNA-templated transcription%2C termination|0006353||IEA,transcription termination/antitermination protein NusG
LMB2-1.2_002392,"rplK;go_component=organellar large ribosomal subunit|0000315||IEA,cytosolic large ribosomal subunit|0022625||IEA;go_function=structural constituent of ribosome|0003735||IEA;go_process=translation|0006412||IEA",50S ribosomal protein L11
LMB2-1.2_002393,"rplA;go_component=plastid large ribosomal subunit|0000311||IEA,cytosolic large ribosomal subunit|0022625||IEA;go_function=structural constituent of ribosome|0003735||IEA;go_process=translation|0006412||IEA",50S ribosomal protein L1
LMB2-1.2_002394,NA,amino acid ABC transporter substrate-binding protein
LMB2-1.2_002395,NA,amino acid ABC transporter permease
LMB2-1.2_002396,NA,amino acid ABC transporter ATP-binding protein
LMB2-1.2_002397,lysE,L-lysine exporter
LMB2-1.2_002398,NA,LysR family transcriptional regulator ArgP
LMB2-1.2_002399,NA,MarR family winged helix-turn-helix transcriptional regulator
LMB2-1.2_002400,NA,MFS transporter
LMB2-1.2_002401,NA,SipW-dependent-type signal peptide-containing protein
LMB2-1.2_002402,NA,SipW-dependent-type signal peptide-containing protein
LMB2-1.2_002403,NA,signal peptidase I
LMB2-1.2_002404,NA,LPXTG cell wall anchor domain-containing protein
LMB2-1.2_002406,NA,YqaJ viral recombinase family protein
LMB2-1.2_002408,rplJ;go_component=large ribosomal subunit|0015934||IEA;go_function=structural constituent of ribosome|0003735||IEA;go_process=translation|0006412||IEA,50S ribosomal protein L10
LMB2-1.2_002409,"rplL;go_component=organellar large ribosomal subunit|0000315||IEA,cytosolic large ribosomal subunit|0022625||IEA;go_function=structural constituent of ribosome|0003735||IEA;go_process=translation|0006412||IEA",50S ribosomal protein L7/L12
LMB2-1.2_002410,NA,LacI family transcriptional regulator
LMB2-1.2_002411,NA,ABC transporter substrate-binding protein
LMB2-1.2_002412,NA,sugar ABC transporter permease
LMB2-1.2_002413,NA,carbohydrate ABC transporter permease
LMB2-1.2_002414,NA,cystathionine beta-synthase
LMB2-1.2_002415,NA,cystathionine gamma-synthase
LMB2-1.2_002416,NA,multidrug effflux MFS transporter
LMB2-1.2_002417,NA,phosphatase PAP2 family protein
LMB2-1.2_002418,NA,GNAT family N-acetyltransferase
LMB2-1.2_002420,NA,rhodanese-related sulfurtransferase
LMB2-1.2_002421,NA,DUF3488 and transglutaminase-like domain-containing protein
LMB2-1.2_002422,NA,DUF58 domain-containing protein
LMB2-1.2_002423,NA,MoxR family ATPase
LMB2-1.2_002425,NA,rhomboid family intramembrane serine protease
LMB2-1.2_002426,NA,hypothetical protein
LMB2-1.2_002427,pta;go_function=acetyltransferase activity|0016407||IEA,phosphate acetyltransferase
LMB2-1.2_002428,NA,acetate kinase
LMB2-1.2_002429,NA,beta-phosphoglucomutase family hydrolase
LMB2-1.2_002430,NA,glycoside hydrolase family 65 protein
LMB2-1.2_002431,NA,DNA polymerase III subunit gamma and tau
LMB2-1.2_002432,"recR;go_process=DNA repair|0006281||IEA,DNA recombination|0006310||IEA",recombination mediator RecR
LMB2-1.2_002433,NA,DMT family transporter
LMB2-1.2_002434,NA,aspartate kinase
LMB2-1.2_002435,NA,aspartate-semialdehyde dehydrogenase
LMB2-1.2_002436,mqo;go_function=malate dehydrogenase (quinone) activity|0008924||IEA;go_process=tricarboxylic acid cycle|0006099||IEA,malate dehydrogenase (quinone)
LMB2-1.2_002437,NA,thymidine kinase
LMB2-1.2_002438,NA,FCD domain-containing protein
LMB2-1.2_002439,NA,alpha-hydroxy-acid oxidizing protein
LMB2-1.2_002440,NA,DUF1295 domain-containing protein
LMB2-1.2_002441,NA,HAD-IIB family hydrolase
LMB2-1.2_002442,NA,VanZ family protein
LMB2-1.2_002444,NA,metallophosphoesterase
LMB2-1.2_002445,NA,penicillin-binding protein
LMB2-1.2_002446,NA,DUF4177 domain-containing protein
LMB2-1.2_002447,NA,RidA family protein
LMB2-1.2_002448,acs;go_function=acetate-CoA ligase activity|0003987||IEA;go_process=acetyl-CoA biosynthetic process from acetate|0019427||IEA,acetate--CoA ligase
LMB2-1.2_002449,NA,TadA family conjugal transfer-associated ATPase
LMB2-1.2_002450,NA,pilus assembly protein TadB
LMB2-1.2_002451,NA,DUF4244 domain-containing protein
LMB2-1.2_002452,NA,hypothetical protein
LMB2-1.2_002453,NA,helicase
LMB2-1.2_002454,"topA;go_component=cytoplasm|0005737||IEA;go_function=DNA binding|0003677||IEA,DNA topoisomerase type I (single strand cut%2C ATP-independent) activity|0003917||IEA;go_process=DNA replication|0006260||IEA,DNA topological change|0006265||IEA",type I DNA topoisomerase
LMB2-1.2_002455,tmk;go_function=thymidylate kinase activity|0004798||IEA;go_process=nucleobase-containing small molecule interconversion|0015949||IEA,dTMP kinase
LMB2-1.2_002456,NA,DNA polymerase III subunit delta'
LMB2-1.2_002457,NA,alpha/beta hydrolase
LMB2-1.2_002459,NA,isochorismatase family protein
LMB2-1.2_002460,NA,DUF1697 domain-containing protein
LMB2-1.2_002461,NA,hypothetical protein
LMB2-1.2_002462,NA,CGNR zinc finger domain-containing protein
LMB2-1.2_002463,NA,type 1 glutamine amidotransferase
LMB2-1.2_002465,NA,fasciclin domain-containing protein
LMB2-1.2_002466,"sigK;go_function=DNA-binding transcription factor activity|0003700||IEA,sigma factor activity|0016987||IEA;go_process=DNA-templated transcription%2C initiation|0006352||IEA",ECF RNA polymerase sigma factor SigK
LMB2-1.2_002467,NA,anti-sigma factor
LMB2-1.2_002468,NA,DNA-directed RNA polymerase subunit beta
LMB2-1.2_002469,NA,aminodeoxychorismate lyase
LMB2-1.2_002470,"pstB;go_component=cytoplasmic side of plasma membrane|0009898||IEA,ATP-binding cassette (ABC) transporter complex%2C substrate-binding subunit-containing|0055052||IEA;go_function=ATP binding|0005524||IEA,ATPase-coupled phosphate ion transmembrane transporter activity|0015415||IEA",phosphate ABC transporter ATP-binding protein PstB
LMB2-1.2_002471,"pstA;go_component=integral component of plasma membrane|0005887||IEA,ATP-binding cassette (ABC) transporter complex%2C substrate-binding subunit-containing|0055052||IEA;go_function=ATPase-coupled phosphate ion transmembrane transporter activity|0015415||IEA",phosphate ABC transporter permease PstA
LMB2-1.2_002472,"pstC;go_component=integral component of plasma membrane|0005887||IEA,ATP-binding cassette (ABC) transporter complex%2C substrate-binding subunit-containing|0055052||IEA;go_function=ATPase-coupled phosphate ion transmembrane transporter activity|0015415||IEA",phosphate ABC transporter permease subunit PstC
LMB2-1.2_002473,"pstS;go_component=outer membrane-bounded periplasmic space|0030288||IEA,anchored component of external side of plasma membrane|0031362||IEA,ATP-binding cassette (ABC) transporter complex%2C substrate-binding subunit-containing|0055052||IEA;go_function=ATPase-coupled phosphate ion transmembrane transporter activity|0015415||IEA,phosphate ion binding|0042301||IEA",phosphate ABC transporter substrate-binding protein PstS
LMB2-1.2_002474,NA,NUDIX hydrolase
LMB2-1.2_002475,NA,RNA degradosome polyphosphate kinase
LMB2-1.2_002476,NA,response regulator transcription factor
LMB2-1.2_002477,NA,hypothetical protein
LMB2-1.2_002478,NA,FABP family protein
LMB2-1.2_002479,NA,folate-binding protein
LMB2-1.2_002480,NA,class I SAM-dependent methyltransferase
LMB2-1.2_002481,NA,phosphoglyceromutase
LMB2-1.2_002482,phoU;go_function=DNA-binding transcription factor activity|0003700||IEA;go_process=regulation of transport|0051049||IEA,phosphate signaling complex protein PhoU
LMB2-1.2_002483,NA,ATP-binding protein
LMB2-1.2_002484,NA,response regulator transcription factor
LMB2-1.2_002485,NA,DNA modification methylase
LMB2-1.2_002486,NA,CarD family transcriptional regulator
LMB2-1.2_002487,ispD;go_function=2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase activity|0050518||IEA;go_process=isopentenyl diphosphate biosynthetic process%2C methylerythritol 4-phosphate pathway|0019288||IEA,2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase
LMB2-1.2_002488,NA,short chain dehydrogenase
LMB2-1.2_002489,cysS;go_component=cytoplasm|0005737||IEA;go_function=cysteine-tRNA ligase activity|0004817||IEA;go_process=cysteinyl-tRNA aminoacylation|0006423||IEA,cysteine--tRNA ligase
LMB2-1.2_002490,rlmB;go_function=RNA methyltransferase activity|0008173||IEA;go_process=RNA modification|0009451||IEA,23S rRNA (guanosine(2251)-2'-O)-methyltransferase RlmB
LMB2-1.2_002491,NA,NAD(P)H-binding protein
LMB2-1.2_002492,NA,DUF4032 domain-containing protein
LMB2-1.2_002493,"ugpC;go_function=ATP binding|0005524||IEA,ABC-type transporter activity|0140359||IEA",sn-glycerol-3-phosphate ABC transporter ATP-binding protein UgpC
LMB2-1.2_002494,NA,thioredoxin domain-containing protein
LMB2-1.2_002497,NA,aldo/keto reductase
LMB2-1.2_002498,NA,response regulator transcription factor
LMB2-1.2_002499,NA,histidine kinase
LMB2-1.2_002500,NA,ABC transporter permease
LMB2-1.2_002501,NA,ATP-binding cassette domain-containing protein
LMB2-1.2_002502,NA,SOS response-associated peptidase
LMB2-1.2_002503,NA,DMT family transporter
LMB2-1.2_002504,NA,nitroreductase family protein
LMB2-1.2_002505,"msrB;go_function=peptide-methionine (R)-S-oxide reductase activity|0033743||IEA;go_process=response to oxidative stress|0006979||IEA,protein repair|0030091||IEA",peptide-methionine (R)-S-oxide reductase MsrB
LMB2-1.2_002506,NA,DUF2332 domain-containing protein
LMB2-1.2_002507,NA,DUF3263 domain-containing protein
LMB2-1.2_002508,NA,LytR C-terminal domain-containing protein
LMB2-1.2_002509,"groL;go_function=protein binding|0005515||IEA,ATP hydrolysis activity|0016887||IEA;go_process=protein folding|0006457||IEA",chaperonin GroEL
LMB2-1.2_002510,NA,WXG100 family type VII secretion target
LMB2-1.2_002511,NA,HAMP domain-containing histidine kinase
LMB2-1.2_002512,NA,response regulator transcription factor
LMB2-1.2_002513,NA,DEAD/DEAH box helicase
LMB2-1.2_002514,NA,helicase-associated domain-containing protein
LMB2-1.2_002515,NA,multidrug ABC transporter ATPase
LMB2-1.2_002516,NA,cold shock domain-containing protein
LMB2-1.2_002517,NA,DUF3027 domain-containing protein
LMB2-1.2_002518,serC;go_function=O-phospho-L-serine:2-oxoglutarate aminotransferase activity|0004648||IEA;go_process=L-serine biosynthetic process|0006564||IEA,phosphoserine transaminase
LMB2-1.2_002519,NA,metal-dependent transcriptional regulator
LMB2-1.2_002520,NA,M23 family metallopeptidase
LMB2-1.2_002521,NA,HNH endonuclease
LMB2-1.2_002523,NA,MMPL family transporter
LMB2-1.2_002524,NA,prenyltransferase
LMB2-1.2_002525,NA,lycopene cyclase domain-containing protein
LMB2-1.2_002526,NA,lycopene cyclase domain-containing protein
LMB2-1.2_002527,crtI;go_function=phytoene dehydrogenase activity|0016166||IEA;go_process=carotenoid biosynthetic process|0016117||IEA,phytoene desaturase family protein
LMB2-1.2_002528,NA,squalene/phytoene synthase family protein
LMB2-1.2_002529,NA,polyprenyl synthetase family protein
LMB2-1.2_002530,idi;go_function=isopentenyl-diphosphate delta-isomerase activity|0004452||IEA,isopentenyl-diphosphate Delta-isomerase
LMB2-1.2_002531,NA,MarR family transcriptional regulator
LMB2-1.2_002532,NA,Lsr2 family protein
LMB2-1.2_002533,NA,LuxR C-terminal-related transcriptional regulator
LMB2-1.2_002534,NA,DUF485 domain-containing protein
LMB2-1.2_002535,NA,cation acetate symporter
LMB2-1.2_002536,NA,methylated-DNA--[protein]-cysteine S-methyltransferase
LMB2-1.2_002537,NA,AAA family ATPase
LMB2-1.2_002538,NA,hypothetical protein
LMB2-1.2_002539,mscL;go_function=mechanosensitive ion channel activity|0008381||IEA;go_process=transport|0006810||IEA,large conductance mechanosensitive channel protein MscL
LMB2-1.2_002540,NA,FmdB family transcriptional regulator
LMB2-1.2_002541,NA,5-formyltetrahydrofolate cyclo-ligase
LMB2-1.2_002542,galU;go_function=UTP:glucose-1-phosphate uridylyltransferase activity|0003983||IEA;go_process=nucleotide-sugar metabolic process|0009225||IEA,UTP--glucose-1-phosphate uridylyltransferase GalU
LMB2-1.2_002543,NA,GNAT family N-acetyltransferase
LMB2-1.2_002544,NA,hypothetical protein
LMB2-1.2_002546,NA,ThuA domain-containing protein
LMB2-1.2_002547,NA,Gfo/Idh/MocA family oxidoreductase
LMB2-1.2_002548,NA,arginase family protein
LMB2-1.2_002549,NA,DUF445 domain-containing protein
LMB2-1.2_002550,NA,type II toxin-antitoxin system prevent-host-death family antitoxin
LMB2-1.2_002551,NA,type II toxin-antitoxin system VapC family toxin
LMB2-1.2_002552,NA,metal-sensitive transcriptional regulator
LMB2-1.2_002553,NA,amino acid permease
LMB2-1.2_002554,NA,glutamine synthetase family protein
LMB2-1.2_002555,NA,gamma-glutamyl-gamma-aminobutyrate hydrolase family protein
LMB2-1.2_002556,NA,aldehyde dehydrogenase family protein
LMB2-1.2_002557,NA,3-oxoacyl-ACP reductase
LMB2-1.2_002558,NA,GntR family transcriptional regulator
LMB2-1.2_002559,NA,aspartate aminotransferase family protein
LMB2-1.2_002560,NA,CoA-acylating methylmalonate-semialdehyde dehydrogenase
LMB2-1.2_002561,NA,PucR family transcriptional regulator
LMB2-1.2_002563,NA,aspartate aminotransferase family protein
LMB2-1.2_002564,NA,Lrp/AsnC family transcriptional regulator
LMB2-1.2_002565,NA,acyl-CoA/acyl-ACP dehydrogenase
LMB2-1.2_002566,NA,alpha/beta hydrolase
LMB2-1.2_002567,NA,sugar kinase
LMB2-1.2_002568,NA,MFS transporter
LMB2-1.2_002569,nrdH;go_function=glutathione oxidoreductase activity|0097573||IEA,glutaredoxin-like protein NrdH
LMB2-1.2_002570,nrdI;go_process=deoxyribonucleotide biosynthetic process|0009263||IEA,class Ib ribonucleoside-diphosphate reductase assembly flavoprotein NrdI
LMB2-1.2_002571,"nrdE;go_function=ribonucleoside-diphosphate reductase activity%2C thioredoxin disulfide as acceptor|0004748||IEA,ATP binding|0005524||IEA;go_process=DNA replication|0006260||IEA",class 1b ribonucleoside-diphosphate reductase subunit alpha
